category,comment/name,DOI,units,temperature,cation1,cation2,cation3,cation4,anion1,anion2,anion3,anion4,solvent1,solvent2,solvent3,solvent4,cation1_conc,cation2_conc,cation3_conc,cation4_conc,anion1_conc,anion2_conc,anion3_conc,anion4_conc,solvent1_ratio,solvent2_ratio,solvent3_ratio,solvent4_ratio
random,random-46-maxT-lowconc,,mass,349.5155555555555,Ni+2,C4H12N+,,,C6H18NSi2-,BC2F2O4-,C2H3O2-,C4BO8-,C7H8,CHCl3,C6H15O4P,C2H4Cl2-ethane,0.012917506022771356,0.025835012045542713,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,0.012917506022771356,3.0,1.0,1.0,4.0
random,random-47-minT-highconc,,mass,239.4,C8H20P+,,,,C6H18NSi2-,,,,C7H8,,,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.0,,,
random,random-47-maxT-highconc,,mass,337.25,C8H20P+,,,,C6H18NSi2-,,,,C7H8,,,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.0,,,
random,random-47-minT-lowconc,,mass,239.4,C8H20P+,,,,C6H18NSi2-,,,,C7H8,,,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.0,,,
random,random-47-maxT-lowconc,,mass,337.25,C8H20P+,,,,C6H18NSi2-,,,,C7H8,,,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.0,,,
random,random-48-minT-highconc,,mass,292.635,C4H12N+,,,,BC2F2O4-,,,,C4H8O2-dioxane,,,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.0,,,
random,random-48-maxT-highconc,,mass,459.705,C4H12N+,,,,BC2F2O4-,,,,C4H8O2-dioxane,,,,0.09609042745510529,0.09609042745510529,,,0.09609042745510529,,,,1.0,,,
random,random-48-minT-lowconc,,mass,292.635,C4H12N+,,,,BC2F2O4-,,,,C4H8O2-dioxane,,,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.0,,,
random,random-48-maxT-lowconc,,mass,459.705,C4H12N+,,,,BC2F2O4-,,,,C4H8O2-dioxane,,,,0.045211271079699744,0.045211271079699744,,,0.045211271079699744,,,,1.0,,,
random,random-49-minT-highconc,,mass,305.9538461538462,C8H20P+,,,,C6H18NSi2-,CHO3-,C4H6F3O2-,,C7H8,C6H6O2,C6H18N3OP,H2O,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,4.0,4.0,1.0,4.0
random,random-49-maxT-highconc,,mass,412.2269230769231,C8H20P+,,,,C6H18NSi2-,CHO3-,C4H6F3O2-,,C7H8,C6H6O2,C6H18N3OP,H2O,0.09609042745510529,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,0.03203014248503509,,4.0,4.0,1.0,4.0
random,random-49-minT-lowconc,,mass,305.9538461538462,C8H20P+,,,,C6H18NSi2-,CHO3-,C4H6F3O2-,,C7H8,C6H6O2,C6H18N3OP,H2O,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,4.0,4.0,1.0,4.0
random,random-49-maxT-lowconc,,mass,412.2269230769231,C8H20P+,,,,C6H18NSi2-,CHO3-,C4H6F3O2-,,C7H8,C6H6O2,C6H18N3OP,H2O,0.045211271079699744,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,0.015070423693233248,,4.0,4.0,1.0,4.0
random,random-50-minT-highconc,,mass,426.93,Co+2,C4H12N+,,,C6H18NSi2-,C9H18NO-,,,C6H14,C7H8,,,0.03843617098204212,0.03843617098204212,0.07687234196408424,0.03843617098204212,0.07687234196408424,0.03843617098204212,,,1.0,1.5,,
random,random-50-maxT-highconc,,mass,502.1509999999999,Co+2,C4H12N+,,,C6H18NSi2-,C9H18NO-,,,C6H14,C7H8,,,0.03843617098204212,0.03843617098204212,0.07687234196408424,0.03843617098204212,0.07687234196408424,0.03843617098204212,,,1.0,1.5,,
random,random-50-minT-lowconc,,mass,426.93,Co+2,C4H12N+,,,C6H18NSi2-,C9H18NO-,,,C6H14,C7H8,,,0.0180845084318799,0.0180845084318799,0.0361690168637598,0.0180845084318799,0.0361690168637598,0.0180845084318799,,,1.0,1.5,,
random,random-50-maxT-lowconc,,mass,502.1509999999999,Co+2,C4H12N+,,,C6H18NSi2-,C9H18NO-,,,C6H14,C7H8,,,0.0180845084318799,0.0180845084318799,0.0361690168637598,0.0180845084318799,0.0361690168637598,0.0180845084318799,,,1.0,1.5,,
